8957	23	2922	0	0
308	1	165	0	0
7570	23	12516	0	0
892	1	865	0	0
2163	6	2128	0	0
5230	15	4973	0	0
3208	12	2082	0	0
9018	23	3023	0	0
2445	8	2446	0	0
5210	15	4973	0	0
4914	14	4746	0	0
169	6	173	0	0
4993	15	4973	0	0
1850	23	2951	0	0
907	1	837	0	0
5326	15	4973	0	0
5273	15	4973	0	0
1941	5	1943	0	0
3198	12	170	0	0
5071	15	4973	0	0
673	1	163	0	0
739	1	507	0	0
55	6	30	0	0
916	1	917	0	0
943	1	865	0	0
5242	15	4973	0	0
5027	15	4973	0	0
6100	23	12553	0	0
514	15	4983	0	0
861	15	4983	0	0
1033	1	1035	0	0
1451	1	1452	0	0
12545	23	2952	0	0
1304	1	411	0	0
5101	15	4973	0	0
21	0	23	0	0
92	0	93	0	0
1802	3	1776	0	0
4598	14	3447	0	0
5062	15	4973	0	0
5077	15	4973	0	0
4996	15	4973	0	0
5353	15	4973	0	0
2261	8	2262	0	0
9236	23	12508	0	0
925	1	865	0	0
6938	23	12543	0	0
1618	1	1596	0	0
1805	3	1776	0	0
1602	1	1596	0	0
3420	14	3423	0	0
930	1	865	0	0
3082	11	3083	0	0
5266	15	4973	0	0
5039	15	4973	0	0
532	15	4982	0	0
986	15	4983	0	0
5344	15	4973	0	0
1506	15	4983	0	0
978	1	634	0	0
11372	22	9589	0	0
5764	23	12539	0	0
486	15	4982	0	0
714	15	4982	0	0
2360	8	2270	0	0
609	1	419	0	0
1601	1	1596	0	0
5329	15	4973	0	0
4715	23	12510	0	0
819	1	821	0	0
1970	6	2084	0	0
3125	11	3118	0	0
2015	6	117	0	0
2079	6	30	0	0
2294	23	12511	0	0
1854	23	2921	0	0
1465	1	155	0	0
4036	14	3498	0	0
933	1	865	0	0
9045	23	2982	0	0
2427	8	2426	0	0
1898	23	2997	0	0
2080	6	117	0	0
702	6	28	0	0
1781	3	1776	0	0
5256	15	4973	0	0
5045	15	4973	0	0
1453	15	4973	0	0
508	15	4982	0	0
2168	6	173	0	0
663	18	662	0	0
349	18	670	0	0
3117	11	3098	0	0
5068	15	4973	0	0
3227	12	46	0	0
5250	15	4973	0	0
3076	23	3077	0	0
3084	11	3081	0	0
1824	3	1776	0	0
1894	23	2920	0	0
5121	15	4973	0	0
1621	1	1596	0	0
5143	15	4973	0	0
1025	1	821	0	0
5116	15	4973	0	0
1408	1	411	0	0
3219	12	2027	0	0
1222	1	1210	0	0
5319	15	4973	0	0
229	15	4988	0	0
3620	14	3423	0	0
1632	1	1596	0	0
238	1	379	0	0
1525	6	29	0	0
1786	3	1776	0	0
2874	14	3493	0	0
494	1	28	0	0
1422	1	193	0	0
60	1	61	0	0
1502	1	416	0	0
17	0	18	0	0
335	1	155	0	0
439	1	440	0	0
3242	12	2009	0	0
5237	15	4973	0	0
8131	23	3030	0	0
4980	15	4973	0	0
5287	15	4973	0	0
899	1	222	0	0
888	1	865	0	0
1792	3	1776	0	0
928	1	865	0	0
980	1	917	0	0
213	1	189	0	0
8516	23	2981	0	0
5233	15	4973	0	0
12545	23	2951	0	0
610	1	416	0	0
443	1	416	0	0
913	1	914	0	0
2874	9	2476	0	0
3211	12	2082	0	0
60	0	61	0	0
525	15	4973	0	0
5154	15	4973	0	0
1825	3	1776	0	0
308	15	4973	0	0
506	1	507	0	0
2055	18	698	0	0
2265	23	2982	0	0
861	1	487	0	0
1531	1	519	0	0
96	1	97	0	0
7975	23	3023	0	0
894	1	865	0	0
717	1	636	0	0
2729	23	2935	0	0
1075	15	4973	0	0
473	1	416	0	0
5133	15	5088	0	0
612	15	4983	0	0
831	1	416	0	0
1466	1	155	0	0
5052	15	4973	0	0
5355	15	4973	0	0
5044	15	4973	0	0
1090	15	4983	0	0
1606	1	1596	0	0
5253	15	4973	0	0
613	1	416	0	0
1593	1	1594	0	0
5070	15	4973	0	0
178	6	117	0	0
1417	1	778	0	0
5064	15	4973	0	0
5234	15	5059	0	0
5291	15	4973	0	0
5245	15	4973	0	0
42	0	43	0	0
5125	15	4973	0	0
1477	1	155	0	0
5356	15	4973	0	0
536	15	4983	0	0
5098	15	4986	0	0
960	1	411	0	0
1111	1	1112	0	0
845	1	28	0	0
867	1	865	0	0
2055	18	9137	0	0
1133	6	1134	0	0
1524	1	411	0	0
5174	15	4973	0	0
5090	15	4973	0	0
842	1	679	0	0
135	18	1426	0	0
1129	1	507	0	0
441	15	4982	0	0
365	15	4982	0	0
228	1	229	0	0
1394	6	115	0	0
25	1	33	0	0
688	1	502	0	0
612	15	4982	0	0
532	15	4983	0	0
624	1	347	0	0
365	1	366	0	0
6878	23	12520	0	0
5282	15	4973	0	0
1795	3	1776	0	0
1922	6	2061	0	0
1820	3	1776	0	0
6414	23	2935	0	0
5217	15	4973	0	0
8006	23	2949	0	0
5300	15	4973	0	0
186	1	362	0	0
5304	15	4973	0	0
284	1	285	0	0
2451	8	2450	0	0
846	1	397	0	0
796	15	4990	0	0
5229	15	4973	0	0
2691	19	9149	0	0
1195	1	1142	0	0
4260	14	4158	0	0
620	1	507	0	0
935	1	865	0	0
7136	23	2955	0	0
428	15	5049	0	0
8989	23	12508	0	0
88	0	90	0	0
5281	15	4973	0	0
1019	1	863	0	0
5215	15	4973	0	0
9534	21	9465	0	0
114	1	117	0	0
1406	1	1464	0	0
8751	23	12508	0	0
4972	15	4973	0	0
5085	15	4973	0	0
2105	6	30	0	0
1089	1	666	0	0
5105	15	4973	0	0
566	15	4983	0	0
5248	15	4973	0	0
5102	15	4973	0	0
378	1	379	0	0
954	1	604	0	0
839	1	679	0	0
555	1	507	0	0
727	1	379	0	0
42	1	43	0	0
4984	15	4986	0	0
425	1	319	0	0
1165	1	1142	0	0
25	0	33	0	0
321	1	323	0	0
653	1	301	0	0
85	6	117	0	0
536	1	487	0	0
5183	15	4973	0	0
5170	15	4973	0	0
5126	15	4973	0	0
444	18	1424	0	0
9143	18	201	0	0
760	1	507	0	0
891	1	865	0	0
5317	15	4973	0	0
4911	14	4117	0	0
1644	1	207	0	0
2530	14	3431	0	0
198	1	189	0	0
178	1	179	0	0
4370	14	3710	0	0
903	1	865	0	0
847	1	679	0	0
3577	14	3437	0	0
5166	15	4973	0	0
5332	15	5334	0	0
897	1	865	0	0
5007	15	4973	0	0
330	1	331	0	0
1206	1	1142	0	0
8301	23	3060	0	0
2055	18	1041	0	0
5179	15	4973	0	0
2262	8	2261	0	0
5135	15	5067	0	0
2431	8	2302	0	0
94	1	95	0	0
1135	1	565	0	0
4976	15	4973	0	0
2702	9	2704	0	0
1571	15	4983	0	0
752	1	753	0	0
5323	15	4973	0	0
752	15	4982	0	0
2362	8	2361	0	0
4997	15	4973	0	0
3806	14	3715	0	0
188	1	189	0	0
1961	6	2029	0	0
8552	23	3023	0	0
5023	15	4973	0	0
859	1	679	0	0
784	1	785	0	0
352	1	353	0	0
1114	1	1112	0	0
5084	15	4973	0	0
3923	23	12541	0	0
172	1	402	0	0
749	1	411	0	0
1426	1	535	0	0
5026	15	4973	0	0
5073	15	4973	0	0
5214	15	5088	0	0
2101	6	285	0	0
818	1	416	0	0
3185	12	116	0	0
637	1	366	0	0
2138	6	2045	0	0
1094	1	125	0	0
2139	6	29	0	0
8943	23	2951	0	0
292	1	120	0	0
232	1	63	0	0
382	1	383	0	0
1199	1	1142	0	0
205	6	2038	0	0
2135	6	2045	0	0
316	1	317	0	0
5072	15	4973	0	0
1058	1	528	0	0
4260	14	4261	0	0
2852	23	2952	0	0
662	15	4982	0	0
1817	3	1776	0	0
5180	15	4973	0	0
670	1	349	0	0
5182	15	4973	0	0
1745	19	1936	0	0
8516	19	2048	0	0
1579	6	30	0	0
67	0	68	0	0
5251	15	4973	0	0
5279	15	4973	0	0
5202	15	4973	0	0
871	1	865	0	0
555	15	4982	0	0
337	1	338	0	0
1089	1	528	0	0
3053	23	12505	0	0
682	1	502	0	0
1143	15	4973	0	0
2305	8	2306	0	0
1975	6	2008	0	0
42	0	102	0	0
598	6	30	0	0
966	1	663	0	0
5312	15	4973	0	0
3097	11	3098	0	0
637	15	4982	0	0
939	1	865	0	0
3076	23	12551	0	0
513	1	572	0	0
5086	15	4973	0	0
1506	1	684	0	0
183	1	184	0	0
812	1	416	0	0
5260	15	4973	0	0
5262	15	4973	0	0
688	15	4983	0	0
5016	15	4973	0	0
9227	23	12508	0	0
7178	23	12511	0	0
902	1	865	0	0
1804	3	1776	0	0
221	1	222	0	0
5065	15	4973	0	0
410	1	411	0	0
719	1	679	0	0
4074	14	3791	0	0
144	1	122	0	0
5127	15	4973	0	0
5018	15	4973	0	0
5354	15	4983	0	0
1775	3	1776	0	0
957	1	125	0	0
2799	9	2704	0	0
9145	18	416	0	0
1871	12	2155	0	0
5362	15	4973	0	0
527	1	528	0	0
9070	23	2982	0	0
1459	1	54	0	0
3148	11	3120	0	0
2282	8	2283	0	0
3172	23	3027	0	0
1634	15	4982	0	0
4905	14	3587	0	0
929	1	865	0	0
1815	3	1776	0	0
25	15	5024	0	0
346	1	347	0	0
848	1	849	0	0
683	15	5092	0	0
3826	23	2996	0	0
620	15	4982	0	0
2301	23	2951	0	0
219	15	4973	0	0
1507	1	1508	0	0
6599	23	12547	0	0
5015	15	4973	0	0
196	1	189	0	0
5009	15	4973	0	0
1171	15	4973	0	0
3066	23	2982	0	0
779	1	95	0	0
1066	15	4982	0	0
1363	1	27	0	0
5294	15	4973	0	0
5342	15	4973	0	0
4882	14	4103	0	0
2055	18	1029	0	0
5222	15	4973	0	0
5200	15	4973	0	0
9306	23	12511	0	0
480	15	4990	0	0
5338	15	4973	0	0
5272	15	4973	0	0
1653	1	764	0	0
3522	14	3524	0	0
2361	8	2362	0	0
1607	1	1596	0	0
2351	8	2350	0	0
77	1	78	0	0
21	0	24	0	0
5083	15	4973	0	0
636	18	9142	0	0
5289	15	4973	0	0
675	15	4990	0	0
1516	1	353	0	0
1010	1	642	0	0
5114	15	4973	0	0
705	1	687	0	0
339	15	4982	0	0
2055	18	708	0	0
2130	6	2045	0	0
5263	15	4973	0	0
2207	23	12514	0	0
1098	1	528	0	0
858	1	679	0	0
1082	1	528	0	0
1788	3	1776	0	0
242	1	243	0	0
685	1	687	0	0
2055	18	137	0	0
9076	23	2968	0	0
5328	15	4973	0	0
790	1	427	0	0
5003	15	4973	0	0
21	1	24	0	0
1789	3	1776	0	0
2085	15	5057	0	0
5153	15	4973	0	0
9063	23	3023	0	0
1595	1	1596	0	0
890	1	865	0	0
2140	6	2045	0	0
5360	15	4973	0	0
547	1	540	0	0
5318	15	4973	0	0
5063	15	4973	0	0
2055	18	704	0	0
5066	15	4973	0	0
426	1	427	0	0
5284	15	4973	0	0
5301	15	4973	0	0
619	15	4983	0	0
3843	14	3791	0	0
1511	1	68	0	0
2113	6	29	0	0
5268	15	4973	0	0
5136	15	4973	0	0
5340	15	4973	0	0
6439	23	2956	0	0
1470	1	135	0	0
3522	14	3523	0	0
564	1	565	0	0
882	1	865	0	0
17	1	1561	0	0
1079	15	4983	0	0
810	1	416	0	0
720	1	28	0	0
1628	1	1596	0	0
5078	15	4973	0	0
1799	3	1776	0	0
711	1	28	0	0
1238	1	1210	0	0
502	18	688	0	0
937	1	865	0	0
8692	23	12516	0	0
310	15	5088	0	0
1504	1	1505	0	0
3040	23	3023	0	0
910	1	518	0	0
1609	1	1596	0	0
372	1	369	0	0
284	6	285	0	0
1912	6	2179	0	0
824	15	4982	0	0
2142	6	2045	0	0
1128	1	634	0	0
1060	1	528	0	0
1075	1	1076	0	0
6100	23	12553	0	0
1462	1	642	0	0
877	1	865	0	0
88	6	30	0	0
523	1	487	0	0
659	1	341	0	0
455	1	126	0	0
2909	9	2720	0	0
1822	3	1776	0	0
1523	1	917	0	0
4582	14	3794	0	0
5267	15	4973	0	0
1485	1	155	0	0
9144	18	1031	0	0
1568	1	411	0	0
1095	1	528	0	0
5080	15	4973	0	0
1006	15	4982	0	0
490	15	4983	0	0
1119	1	642	0	0
9144	18	708	0	0
1554	1	764	0	0
5164	15	4973	0	0
835	1	679	0	0
3190	12	2084	0	0
1458	1	1449	0	0
3409	21	9434	0	0
1090	15	4982	0	0
288	1	63	0	0
306	15	5028	0	0
5286	15	4973	0	0
1536	1	68	0	0
898	1	865	0	0
6371	23	3023	0	0
1107	1	1001	0	0
1106	1	1001	0	0
697	1	698	0	0
675	15	5120	0	0
5087	15	4973	0	0
2828	9	2556	0	0
1443	1	155	0	0
5140	15	4973	0	0
2102	6	285	0	0
822	1	416	0	0
3038	23	3039	0	0
706	1	708	0	0
88	1	90	0	0
5303	15	4973	0	0
1021	1	863	0	0
1615	1	1596	0	0
7789	23	12532	0	0
702	1	28	0	0
69	1	72	0	0
1656	1	639	0	0
2691	23	2955	0	0
893	1	865	0	0
658	1	173	0	0
4998	15	4973	0	0
2	6	2061	0	0
2055	18	1031	0	0
1061	1	642	0	0
352	15	4973	0	0
98	0	99	0	0
1480	1	411	0	0
940	1	865	0	0
2136	6	2122	0	0
900	1	865	0	0
8955	23	2939	0	0
25	15	4990	0	0
2302	8	2431	0	0
5264	15	4973	0	0
25	6	30	0	0
1037	1	696	0	0
1630	1	1596	0	0
1101	1	1001	0	0
578	1	28	0	0
2848	9	2733	0	0
973	1	454	0	0
7146	23	12532	0	0
1110	15	5120	0	0
296	15	4982	0	0
1225	1	129	0	0
851	1	679	0	0
5241	15	4973	0	0
1902	23	3074	0	0
9144	18	9137	0	0
5207	15	4973	0	0
904	1	865	0	0
938	1	865	0	0
183	15	4982	0	0
3217	12	28	0	0
8385	23	2981	0	0
5343	15	4973	0	0
1613	1	563	0	0
3214	12	2082	0	0
5058	15	5059	0	0
1498	1	1512	0	0
5117	15	4973	0	0
1096	15	5028	0	0
1578	1	411	0	0
8385	23	2982	0	0
1627	1	1596	0	0
4970	15	4973	0	0
1631	1	1596	0	0
1039	1	1041	0	0
3237	12	117	0	0
670	15	4983	0	0
5320	15	4973	0	0
9146	18	679	0	0
1453	1	419	0	0
2925	23	2996	0	0
569	1	361	0	0
673	15	4973	0	0
44	5	25	0	0
4550	14	4091	0	0
5232	15	4973	0	0
3483	14	3484	0	0
3224	12	117	0	0
5330	15	4973	0	0
5111	15	4973	0	0
260	1	189	0	0
8414	17	5994	0	0
1611	1	1596	0	0
1637	6	2114	0	0
1066	1	487	0	0
689	15	4983	0	0
9164	23	12533	0	0
418	1	419	0	0
5310	15	4973	0	0
195	1	189	0	0
908	1	518	0	0
1619	1	1596	0	0
192	1	99	0	0
838	1	679	0	0
5298	15	4973	0	0
458	15	4973	0	0
380	6	30	0	0
1446	1	275	0	0
2065	6	2040	0	0
1366	1	1142	0	0
855	1	679	0	0
3238	12	170	0	0
682	15	4983	0	0
1637	1	912	0	0
1947	6	173	0	0
94	0	95	0	0
2621	9	2703	0	0
5361	15	4973	0	0
8787	23	2975	0	0
1629	1	1596	0	0
8552	23	3023	0	0
1133	15	4990	0	0
2068	6	2029	0	0
289	1	347	0	0
5288	15	4973	0	0
2848	23	12523	0	0
1807	3	1776	0	0
5134	15	4973	0	0
4989	15	4973	0	0
1812	3	1776	0	0
662	15	4983	0	0
630	6	30	0	0
2126	6	2045	0	0
1783	3	1776	0	0
261	1	263	0	0
183	15	4983	0	0
1207	1	1142	0	0
1821	3	1776	0	0
444	18	319	0	0
2159	6	30	0	0
1634	1	507	0	0
5137	15	4973	0	0
1624	1	1596	0	0
2301	23	12535	0	0
566	15	5092	0	0
734	15	4977	0	0
800	1	416	0	0
5283	15	4973	0	0
923	1	865	0	0
1288	1	1210	0	0
1020	1	863	0	0
1850	23	2951	0	0
1052	1	528	0	0
777	1	778	0	0
3101	11	3102	0	0
5357	15	4973	0	0
1826	3	1776	0	0
2350	8	2351	0	0
12503	23	2995	0	0
1221	1	1210	0	0
2967	23	3007	0	0
5167	15	4973	0	0
2116	6	2061	0	0
205	1	207	0	0
5012	15	4973	0	0
1552	1	99	0	0
478	1	479	0	0
517	1	519	0	0
8842	23	3023	0	0
4260	14	4262	0	0
9144	18	687	0	0
482	1	497	0	0
5311	15	4973	0	0
1791	3	1776	0	0
1136	1	338	0	0
759	1	28	0	0
492	15	5088	0	0
444	18	636	0	0
509	15	4977	0	0
451	15	4982	0	0
521	1	427	0	0
579	1	656	0	0
2055	18	9136	0	0
860	1	679	0	0
5240	15	4973	0	0
508	15	4983	0	0
864	1	865	0	0
441	15	4983	0	0
5224	15	4973	0	0
1463	15	4986	0	0
339	15	4983	0	0
597	15	5088	0	0
936	1	865	0	0
1074	1	764	0	0
5345	15	4973	0	0
1133	1	1134	0	0
42	1	102	0	0
901	1	865	0	0
5051	15	4973	0	0
1935	6	2012	0	0
856	1	679	0	0
512	15	4982	0	0
1614	15	4983	0	0
1022	1	863	0	0
941	1	865	0	0
5295	15	4973	0	0
1079	1	507	0	0
566	1	243	0	0
2153	6	2029	0	0
478	1	444	0	0
9420	23	2939	0	0
2172	6	2008	0	0
490	15	4982	0	0
3064	23	12505	0	0
5316	15	4973	0	0
3066	23	12524	0	0
1814	3	1776	0	0
549	1	540	0	0
1787	3	1776	0	0
3209	12	30	0	0
1588	1	263	0	0
8499	23	12511	0	0
3926	14	3928	0	0
844	1	679	0	0
5171	15	4973	0	0
836	1	837	0	0
7262	23	7263	0	0
2049	6	30	0	0
8213	23	12526	0	0
5031	15	4973	0	0
348	15	4982	0	0
1616	1	1596	0	0
371	1	369	0	0
113	6	30	0	0
1957	6	2056	0	0
5350	15	4973	0	0
502	18	682	0	0
1930	15	4977	0	0
5296	15	4973	0	0
1575	1	764	0	0
5093	15	5094	0	0
988	15	4986	0	0
368	1	369	0	0
1129	15	4983	0	0
690	15	4982	0	0
3232	12	29	0	0
3160	11	3098	0	0
683	1	684	0	0
2069	6	1561	0	0
554	1	487	0	0
1129	15	4982	0	0
1100	6	28	0	0
19	6	2045	0	0
3236	23	3023	0	0
256	1	347	0	0
1573	1	764	0	0
360	1	361	0	0
1109	1	1001	0	0
2176	6	2061	0	0
683	15	4983	0	0
5293	15	4973	0	0
8730	23	2951	0	0
2014	15	5057	0	0
968	1	408	0	0
244	1	245	0	0
5019	15	4973	0	0
1797	3	1776	0	0
5005	15	4973	0	0
700	1	701	0	0
1105	1	1001	0	0
339	1	184	0	0
1487	1	331	0	0
2127	6	171	0	0
495	1	764	0	0
1244	1	1210	0	0
5331	15	4973	0	0
486	1	487	0	0
2082	15	4988	0	0
3018	23	2977	0	0
4461	14	4462	0	0
1104	1	1001	0	0
854	1	535	0	0
873	1	865	0	0
986	15	4982	0	0
501	1	502	0	0
5025	15	4973	0	0
7417	23	3023	0	0
3086	23	12527	0	0
1623	1	1596	0	0
5348	15	5088	0	0
966	15	4983	0	0
512	1	487	0	0
253	6	30	0	0
2055	18	687	0	0
1657	15	4982	0	0
2055	18	9140	0	0
4974	15	4973	0	0
966	15	4982	0	0
5336	15	4973	0	0
7975	23	2951	0	0
824	1	243	0	0
3228	12	117	0	0
2077	6	2061	0	0
3225	23	2989	0	0
506	15	4982	0	0
714	1	487	0	0
5322	15	4986	0	0
5246	15	4973	0	0
612	1	487	0	0
514	1	487	0	0
69	0	72	0	0
922	1	865	0	0
5181	15	5037	0	0
5107	15	4973	0	0
5205	15	4973	0	0
1669	1	419	0	0
573	15	5094	0	0
5219	15	4973	0	0
5118	15	4973	0	0
769	1	28	0	0
8272	23	2975	0	0
530	1	522	0	0
3414	14	3416	0	0
9144	18	1029	0	0
4716	14	3447	0	0
5271	15	4973	0	0
9294	23	12508	0	0
415	1	416	0	0
1810	3	1776	0	0
296	15	4983	0	0
945	1	275	0	0
1017	1	863	0	0
9218	23	12508	0	0
2026	6	2029	0	0
191	6	30	0	0
7687	23	12511	0	0
881	1	865	0	0
872	1	865	0	0
1823	3	1776	0	0
1071	1	1072	0	0
5036	15	5037	0	0
5297	15	4973	0	0
6129	23	12508	0	0
486	15	4983	0	0
4370	14	3710	0	0
680	18	9133	0	0
1779	3	1776	0	0
1120	1	617	0	0
9390	23	12511	0	0
2119	6	2045	0	0
5280	15	4973	0	0
878	1	865	0	0
1605	1	1596	0	0
444	18	478	0	0
1488	1	131	0	0
3236	23	12520	0	0
2675	9	2476	0	0
5061	15	4973	0	0
726	1	528	0	0
554	15	4982	0	0
5089	15	4973	0	0
6439	23	12515	0	0
6878	23	12520	0	0
212	1	189	0	0
752	15	4983	0	0
348	1	349	0	0
714	15	4983	0	0
4260	14	4262	0	0
620	15	4983	0	0
678	1	679	0	0
1265	1	1210	0	0
132	1	122	0	0
5216	15	4973	0	0
1062	1	528	0	0
423	1	634	0	0
5008	15	4973	0	0
727	1	222	0	0
4992	15	4973	0	0
2283	8	2282	0	0
1475	1	155	0	0
534	1	135	0	0
5220	15	4973	0	0
1383	1	1210	0	0
5142	15	4973	0	0
7790	23	12511	0	0
2729	23	2966	0	0
2447	23	12501	0	0
2056	15	4988	0	0
1056	1	642	0	0
2090	6	117	0	0
986	1	491	0	0
4553	14	4554	0	0
776	15	5088	0	0
5327	15	4973	0	0
169	1	173	0	0
994	1	46	0	0
348	15	4983	0	0
5169	15	4973	0	0
5354	15	4982	0	0
4975	15	4973	0	0
3189	12	2040	0	0
2094	6	2096	0	0
2791	9	2476	0	0
3106	11	3087	0	0
1461	1	1452	0	0
318	1	319	0	0
242	15	4983	0	0
5204	15	4973	0	0
2324	8	2325	0	0
1447	1	155	0	0
5257	15	4973	0	0
42	1	103	0	0
875	1	865	0	0
7464	19	179	0	0
396	6	30	0	0
1803	3	1776	0	0
5004	15	4973	0	0
1577	1	411	0	0
1811	3	1776	0	0
1463	1	1464	0	0
5315	15	4973	0	0
1777	3	1776	0	0
1073	1	528	0	0
1000	1	1001	0	0
5274	15	4973	0	0
211	1	189	0	0
9051	23	12508	0	0
740	1	1093	0	0
375	1	369	0	0
4991	15	4973	0	0
1376	1	1142	0	0
12513	23	3058	0	0
1591	1	135	0	0
502	18	1571	0	0
1516	15	4973	0	0
1053	1	528	0	0
2055	18	9139	0	0
8760	23	12508	0	0
104	1	107	0	0
